Distance (mm)	Counts
0.0	11.0
0.2	7.0
0.4	13.0
0.6	14.0
0.8	15.0
1.0	19.0
1.2	28.0
1.4	41.0
1.6	71.0
1.8	154.0
2.0	192.0
2.2	302.0
2.4	371.0
2.6	492.0
2.8	534.0
3.0	540.0
3.2	512.0
3.4	435.0
3.6	302.0
3.8	230.0
4.0	121.0
4.2	83.0
4.4	59.0
4.6	41.0
4.8	27.0
5.0	21.0
5.2	19.0
5.4	24.0
5.6	23.0
5.8	9.0
6.0	13.0
6.2	13.0
6.4	8.0
6.6	10.0
6.8	8.0
7.0	14.0
7.2	11.0
7.4	19.0
7.6	21.0
7.8	12.0
8.0	13.0
8.2	17.0
8.4	15.0
8.6	19.0
8.8	30.0
9.0	35.0
9.2	52.0
9.4	90.0
9.6	158.0
9.8	254.0
10.0	373.0
10.2	453.0
10.4	553.0
10.6	617.0
10.8	547.0
11.0	485.0
11.2	382.0
11.4	238.0
11.6	155.0
11.8	71.0
12.0	46.0
12.2	16.0
12.4	17.0
12.6	15.0
12.8	15.0
13.0	8.0
13.2	8.0
13.4	11.0
13.6	15.0
13.8	20.0
14.0	14.0
14.2	8.0
14.4	9.0
14.6	8.0
14.8	6.0
15.0	8.0
