Distance (mm)	Counts
0.0	7.0
0.2	9.0
0.4	7.0
0.6	4.0
0.8	5.0
1.0	15.0
1.2	13.0
1.4	9.0
1.6	12.0
1.8	11.0
2.0	14.0
2.2	11.0
2.4	18.0
2.6	16.0
2.8	21.0
3.0	24.0
3.2	24.0
3.4	31.0
3.6	58.0
3.8	94.0
4.0	177.0
4.2	219.0
4.4	335.0
4.6	406.0
4.8	491.0
5.0	577.0
5.2	574.0
5.4	486.0
5.6	360.0
5.8	315.0
6.0	213.0
6.2	180.0
6.4	94.0
6.6	53.0
6.8	40.0
7.0	39.0
7.2	42.0
7.4	64.0
7.6	106.0
7.8	166.0
8.0	264.0
8.2	370.0
8.4	476.0
8.6	576.0
8.8	545.0
9.0	583.0
9.2	505.0
9.4	445.0
9.6	284.0
9.8	155.0
10.0	81.0
10.2	59.0
10.4	25.0
10.6	28.0
10.8	19.0
11.0	22.0
11.2	12.0
11.4	17.0
11.6	16.0
11.8	14.0
12.0	16.0
12.2	15.0
12.4	8.0
12.6	8.0
12.8	8.0
13.0	14.0
13.2	9.0
13.4	8.0
13.6	8.0
13.8	9.0
14.0	8.0
14.2	13.0
14.4	9.0
14.6	14.0
14.8	3.0
15.0	6.0
