Distance (mm)	Counts
0.0	27.0
0.2	37.0
0.4	36.0
0.6	87.0
0.8	117.0
1.0	211.0
1.2	339.0
1.4	409.0
1.6	454.0
1.8	572.0
2.0	513.0
2.2	432.0
2.4	372.0
2.6	227.0
2.8	138.0
3.0	96.0
3.2	58.0
3.4	32.0
3.6	21.0
3.8	25.0
4.0	28.0
4.2	15.0
4.4	16.0
4.6	11.0
4.8	11.0
5.0	11.0
5.2	4.0
5.4	9.0
5.6	4.0
5.8	11.0
6.0	6.0
6.2	12.0
6.4	6.0
6.6	14.0
6.8	15.0
7.0	7.0
7.2	12.0
7.4	13.0
7.6	10.0
7.8	15.0
8.0	16.0
8.2	16.0
8.4	12.0
8.6	9.0
8.8	12.0
9.0	15.0
9.2	29.0
9.4	20.0
9.6	30.0
9.8	45.0
10.0	79.0
10.2	132.0
10.4	192.0
10.6	304.0
10.8	477.0
11.0	489.0
11.2	567.0
11.4	557.0
11.6	481.0
11.8	401.0
12.0	259.0
12.2	149.0
12.4	95.0
12.6	44.0
12.8	21.0
13.0	22.0
13.2	17.0
13.4	17.0
13.6	11.0
13.8	13.0
14.0	13.0
14.2	10.0
14.4	11.0
14.6	7.0
14.8	7.0
15.0	6.0
