Distance (mm)	Counts
0.0	10.0
0.2	11.0
0.4	14.0
0.6	12.0
0.8	16.0
1.0	10.0
1.2	17.0
1.4	11.0
1.6	14.0
1.8	23.0
2.0	30.0
2.2	31.0
2.4	59.0
2.6	86.0
2.8	104.0
3.0	176.0
3.2	243.0
3.4	405.0
3.6	459.0
3.8	535.0
4.0	582.0
4.2	601.0
4.4	507.0
4.6	476.0
4.8	414.0
5.0	260.0
5.2	240.0
5.4	307.0
5.6	349.0
5.8	477.0
6.0	532.0
6.2	523.0
6.4	604.0
6.6	503.0
6.8	440.0
7.0	340.0
7.2	186.0
7.4	128.0
7.6	66.0
7.8	42.0
8.0	32.0
8.2	16.0
8.4	19.0
8.6	17.0
8.8	24.0
9.0	14.0
9.2	20.0
9.4	14.0
9.6	11.0
9.8	12.0
10.0	12.0
10.2	9.0
10.4	12.0
10.6	11.0
10.8	7.0
11.0	7.0
11.2	13.0
11.4	10.0
11.6	8.0
11.8	5.0
12.0	7.0
12.2	8.0
12.4	16.0
12.6	5.0
12.8	7.0
13.0	7.0
13.2	6.0
13.4	3.0
13.6	5.0
13.8	5.0
14.0	8.0
14.2	7.0
14.4	9.0
14.6	5.0
14.8	4.0
15.0	4.0
