Distance (mm)	Counts
0.0	11.0
0.2	4.0
0.4	10.0
0.6	9.0
0.8	9.0
1.0	10.0
1.2	5.0
1.4	11.0
1.6	10.0
1.8	12.0
2.0	7.0
2.2	9.0
2.4	12.0
2.6	11.0
2.8	7.0
3.0	12.0
3.2	15.0
3.4	9.0
3.6	18.0
3.8	14.0
4.0	22.0
4.2	21.0
4.4	19.0
4.6	29.0
4.8	40.0
5.0	38.0
5.2	34.0
5.4	89.0
5.6	135.0
5.8	225.0
6.0	416.0
6.2	632.0
6.4	886.0
6.6	1006.0
6.8	1153.0
7.0	1164.0
7.2	1058.0
7.4	826.0
7.6	655.0
7.8	449.0
8.0	296.0
8.2	203.0
8.4	144.0
8.6	79.0
8.8	68.0
9.0	38.0
9.2	33.0
9.4	32.0
9.6	23.0
9.8	20.0
10.0	15.0
10.2	16.0
10.4	23.0
10.6	10.0
10.8	16.0
11.0	13.0
11.2	8.0
11.4	10.0
11.6	12.0
11.8	12.0
12.0	16.0
12.2	13.0
12.4	10.0
12.6	7.0
12.8	10.0
13.0	11.0
13.2	10.0
13.4	11.0
13.6	11.0
13.8	4.0
14.0	14.0
14.2	11.0
14.4	5.0
14.6	4.0
14.8	5.0
15.0	8.0
