Distance (mm)	Counts
0.0	26.0
0.2	47.0
0.4	54.0
0.6	93.0
0.8	137.0
1.0	233.0
1.2	342.0
1.4	452.0
1.6	502.0
1.8	572.0
2.0	631.0
2.2	531.0
2.4	491.0
2.6	327.0
2.8	218.0
3.0	122.0
3.2	86.0
3.4	47.0
3.6	30.0
3.8	20.0
4.0	19.0
4.2	19.0
4.4	13.0
4.6	15.0
4.8	17.0
5.0	13.0
5.2	15.0
5.4	9.0
5.6	17.0
5.8	13.0
6.0	18.0
6.2	9.0
6.4	14.0
6.6	15.0
6.8	19.0
7.0	29.0
7.2	32.0
7.4	43.0
7.6	55.0
7.8	154.0
8.0	196.0
8.2	322.0
8.4	410.0
8.6	542.0
8.8	545.0
9.0	543.0
9.2	491.0
9.4	425.0
9.6	328.0
9.8	210.0
10.0	84.0
10.2	55.0
10.4	31.0
10.6	33.0
10.8	19.0
11.0	12.0
11.2	5.0
11.4	10.0
11.6	15.0
11.8	9.0
12.0	11.0
12.2	16.0
12.4	14.0
12.6	13.0
12.8	10.0
13.0	9.0
13.2	4.0
13.4	5.0
13.6	7.0
13.8	8.0
14.0	8.0
14.2	4.0
14.4	8.0
14.6	13.0
14.8	9.0
15.0	8.0
