Distance (mm)	Counts
0.0	252.0
0.2	370.0
0.4	405.0
0.6	502.0
0.8	538.0
1.0	515.0
1.2	450.0
1.4	316.0
1.6	222.0
1.8	122.0
2.0	70.0
2.2	52.0
2.4	35.0
2.6	18.0
2.8	17.0
3.0	14.0
3.2	16.0
3.4	9.0
3.6	11.0
3.8	14.0
4.0	5.0
4.2	15.0
4.4	9.0
4.6	9.0
4.8	9.0
5.0	10.0
5.2	7.0
5.4	13.0
5.6	12.0
5.8	9.0
6.0	7.0
6.2	11.0
6.4	10.0
6.6	10.0
6.8	8.0
7.0	7.0
7.2	11.0
7.4	11.0
7.6	10.0
7.8	14.0
8.0	7.0
8.2	8.0
8.4	10.0
8.6	19.0
8.8	12.0
9.0	21.0
9.2	27.0
9.4	37.0
9.6	47.0
9.8	95.0
10.0	180.0
10.2	241.0
10.4	352.0
10.6	445.0
10.8	537.0
11.0	546.0
11.2	507.0
11.4	430.0
11.6	329.0
11.8	188.0
12.0	85.0
12.2	49.0
12.4	26.0
12.6	19.0
12.8	10.0
13.0	15.0
13.2	16.0
13.4	12.0
13.6	11.0
13.8	11.0
14.0	10.0
14.2	9.0
14.4	9.0
14.6	15.0
14.8	7.0
15.0	4.0
