Distance (mm)	Counts
0.0	6.0
0.2	3.0
0.4	11.0
0.6	6.0
0.8	13.0
1.0	5.0
1.2	9.0
1.4	11.0
1.6	10.0
1.8	5.0
2.0	9.0
2.2	6.0
2.4	7.0
2.6	9.0
2.8	16.0
3.0	11.0
3.2	9.0
3.4	24.0
3.6	13.0
3.8	16.0
4.0	22.0
4.2	26.0
4.4	22.0
4.6	43.0
4.8	64.0
5.0	101.0
5.2	132.0
5.4	219.0
5.6	315.0
5.8	401.0
6.0	493.0
6.2	574.0
6.4	679.0
6.6	725.0
6.8	746.0
7.0	792.0
7.2	782.0
7.4	797.0
7.6	739.0
7.8	639.0
8.0	550.0
8.2	348.0
8.4	268.0
8.6	129.0
8.8	81.0
9.0	52.0
9.2	26.0
9.4	36.0
9.6	23.0
9.8	17.0
10.0	12.0
10.2	15.0
10.4	19.0
10.6	15.0
10.8	20.0
11.0	12.0
11.2	13.0
11.4	13.0
11.6	13.0
11.8	7.0
12.0	11.0
12.2	9.0
12.4	6.0
12.6	10.0
12.8	12.0
13.0	11.0
13.2	6.0
13.4	13.0
13.6	6.0
13.8	8.0
14.0	12.0
14.2	11.0
14.4	4.0
14.6	6.0
14.8	8.0
15.0	4.0
