Distance (mm)	Counts
0.0	74.0
0.2	145.0
0.4	231.0
0.6	335.0
0.8	405.0
1.0	502.0
1.2	602.0
1.4	516.0
1.6	535.0
1.8	440.0
2.0	325.0
2.2	200.0
2.4	111.0
2.6	84.0
2.8	39.0
3.0	26.0
3.2	19.0
3.4	21.0
3.6	18.0
3.8	9.0
4.0	10.0
4.2	10.0
4.4	8.0
4.6	13.0
4.8	12.0
5.0	6.0
5.2	18.0
5.4	10.0
5.6	8.0
5.8	10.0
6.0	12.0
6.2	9.0
6.4	13.0
6.6	9.0
6.8	15.0
7.0	8.0
7.2	16.0
7.4	13.0
7.6	13.0
7.8	23.0
8.0	27.0
8.2	27.0
8.4	36.0
8.6	61.0
8.8	129.0
9.0	212.0
9.2	330.0
9.4	402.0
9.6	472.0
9.8	573.0
10.0	587.0
10.2	532.0
10.4	389.0
10.6	292.0
10.8	165.0
11.0	111.0
11.2	50.0
11.4	33.0
11.6	12.0
11.8	20.0
12.0	14.0
12.2	13.0
12.4	11.0
12.6	21.0
12.8	9.0
13.0	13.0
13.2	12.0
13.4	6.0
13.6	9.0
13.8	11.0
14.0	9.0
14.2	6.0
14.4	8.0
14.6	4.0
14.8	5.0
15.0	4.0
