Distance (mm)	Counts
0.0	11.0
0.2	17.0
0.4	13.0
0.6	14.0
0.8	17.0
1.0	29.0
1.2	55.0
1.4	63.0
1.6	127.0
1.8	220.0
2.0	341.0
2.2	411.0
2.4	525.0
2.6	554.0
2.8	519.0
3.0	479.0
3.2	380.0
3.4	329.0
3.6	186.0
3.8	113.0
4.0	76.0
4.2	39.0
4.4	32.0
4.6	32.0
4.8	15.0
5.0	20.0
5.2	17.0
5.4	11.0
5.6	10.0
5.8	14.0
6.0	18.0
6.2	16.0
6.4	14.0
6.6	11.0
6.8	9.0
7.0	13.0
7.2	13.0
7.4	20.0
7.6	14.0
7.8	14.0
8.0	24.0
8.2	10.0
8.4	13.0
8.6	19.0
8.8	29.0
9.0	27.0
9.2	32.0
9.4	59.0
9.6	89.0
9.8	152.0
10.0	260.0
10.2	381.0
10.4	487.0
10.6	560.0
10.8	560.0
11.0	589.0
11.2	497.0
11.4	339.0
11.6	230.0
11.8	103.0
12.0	59.0
12.2	36.0
12.4	24.0
12.6	24.0
12.8	14.0
13.0	11.0
13.2	15.0
13.4	26.0
13.6	11.0
13.8	10.0
14.0	9.0
14.2	9.0
14.4	10.0
14.6	13.0
14.8	9.0
15.0	7.0
