Distance (mm)	Counts
0.0	19.0
0.2	33.0
0.4	48.0
0.6	60.0
0.8	73.0
1.0	127.0
1.2	206.0
1.4	316.0
1.6	434.0
1.8	492.0
2.0	608.0
2.2	612.0
2.4	514.0
2.6	476.0
2.8	346.0
3.0	265.0
3.2	161.0
3.4	71.0
3.6	45.0
3.8	40.0
4.0	28.0
4.2	18.0
4.4	17.0
4.6	16.0
4.8	15.0
5.0	14.0
5.2	13.0
5.4	15.0
5.6	10.0
5.8	20.0
6.0	13.0
6.2	19.0
6.4	23.0
6.6	29.0
6.8	40.0
7.0	43.0
7.2	53.0
7.4	71.0
7.6	166.0
7.8	279.0
8.0	334.0
8.2	492.0
8.4	562.0
8.6	580.0
8.8	561.0
9.0	492.0
9.2	398.0
9.4	256.0
9.6	155.0
9.8	71.0
10.0	42.0
10.2	33.0
10.4	21.0
10.6	20.0
10.8	20.0
11.0	10.0
11.2	9.0
11.4	8.0
11.6	10.0
11.8	8.0
12.0	9.0
12.2	4.0
12.4	9.0
12.6	5.0
12.8	11.0
13.0	3.0
13.2	10.0
13.4	11.0
13.6	5.0
13.8	2.0
14.0	7.0
14.2	7.0
14.4	9.0
14.6	9.0
14.8	3.0
15.0	0.0
