Distance (mm)	Counts
0.0	26.0
0.2	35.0
0.4	65.0
0.6	109.0
0.8	183.0
1.0	257.0
1.2	402.0
1.4	498.0
1.6	535.0
1.8	570.0
2.0	553.0
2.2	487.0
2.4	429.0
2.6	256.0
2.8	177.0
3.0	116.0
3.2	68.0
3.4	35.0
3.6	27.0
3.8	26.0
4.0	15.0
4.2	12.0
4.4	24.0
4.6	19.0
4.8	17.0
5.0	12.0
5.2	12.0
5.4	14.0
5.6	17.0
5.8	13.0
6.0	11.0
6.2	10.0
6.4	12.0
6.6	11.0
6.8	14.0
7.0	21.0
7.2	24.0
7.4	22.0
7.6	42.0
7.8	90.0
8.0	144.0
8.2	252.0
8.4	362.0
8.6	453.0
8.8	502.0
9.0	599.0
9.2	559.0
9.4	546.0
9.6	431.0
9.8	257.0
10.0	172.0
10.2	108.0
10.4	47.0
10.6	35.0
10.8	13.0
11.0	16.0
11.2	16.0
11.4	16.0
11.6	8.0
11.8	7.0
12.0	8.0
12.2	11.0
12.4	9.0
12.6	8.0
12.8	6.0
13.0	5.0
13.2	10.0
13.4	12.0
13.6	10.0
13.8	1.0
14.0	3.0
14.2	6.0
14.4	10.0
14.6	6.0
14.8	4.0
15.0	10.0
