Distance (mm)	Counts
0.0	164.0
0.2	231.0
0.4	325.0
0.6	420.0
0.8	443.0
1.0	462.0
1.2	358.0
1.4	325.0
1.6	226.0
1.8	135.0
2.0	51.0
2.2	41.0
2.4	36.0
2.6	21.0
2.8	12.0
3.0	14.0
3.2	12.0
3.4	9.0
3.6	16.0
3.8	13.0
4.0	9.0
4.2	5.0
4.4	6.0
4.6	10.0
4.8	9.0
5.0	9.0
5.2	4.0
5.4	6.0
5.6	5.0
5.8	5.0
6.0	11.0
6.2	2.0
6.4	9.0
6.6	5.0
6.8	7.0
7.0	7.0
7.2	5.0
7.4	2.0
7.6	7.0
7.8	10.0
8.0	12.0
8.2	8.0
8.4	9.0
8.6	11.0
8.8	9.0
9.0	7.0
9.2	17.0
9.4	15.0
9.6	15.0
9.8	22.0
10.0	28.0
10.2	26.0
10.4	62.0
10.6	116.0
10.8	234.0
11.0	322.0
11.2	361.0
11.4	399.0
11.6	458.0
11.8	449.0
12.0	326.0
12.2	249.0
12.4	179.0
12.6	81.0
12.8	46.0
13.0	17.0
13.2	20.0
13.4	13.0
13.6	23.0
13.8	18.0
14.0	18.0
14.2	8.0
14.4	13.0
14.6	10.0
14.8	7.0
15.0	8.0
