Distance (mm)	Counts
0.0	107.0
0.2	173.0
0.4	296.0
0.6	403.0
0.8	478.0
1.0	544.0
1.2	558.0
1.4	524.0
1.6	434.0
1.8	331.0
2.0	176.0
2.2	161.0
2.4	66.0
2.6	44.0
2.8	23.0
3.0	20.0
3.2	17.0
3.4	15.0
3.6	5.0
3.8	10.0
4.0	16.0
4.2	16.0
4.4	7.0
4.6	14.0
4.8	8.0
5.0	6.0
5.2	9.0
5.4	16.0
5.6	8.0
5.8	9.0
6.0	15.0
6.2	12.0
6.4	9.0
6.6	5.0
6.8	16.0
7.0	10.0
7.2	18.0
7.4	7.0
7.6	18.0
7.8	20.0
8.0	26.0
8.2	21.0
8.4	34.0
8.6	32.0
8.8	59.0
9.0	118.0
9.2	188.0
9.4	293.0
9.6	359.0
9.8	467.0
10.0	545.0
10.2	540.0
10.4	500.0
10.6	431.0
10.8	289.0
11.0	197.0
11.2	89.0
11.4	50.0
11.6	23.0
11.8	24.0
12.0	13.0
12.2	10.0
12.4	8.0
12.6	18.0
12.8	17.0
13.0	12.0
13.2	13.0
13.4	12.0
13.6	6.0
13.8	10.0
14.0	5.0
14.2	5.0
14.4	10.0
14.6	8.0
14.8	3.0
15.0	5.0
