Distance (mm)	Counts
0.0	13.0
0.2	12.0
0.4	17.0
0.6	14.0
0.8	21.0
1.0	15.0
1.2	33.0
1.4	41.0
1.6	49.0
1.8	100.0
2.0	124.0
2.2	188.0
2.4	328.0
2.6	386.0
2.8	499.0
3.0	572.0
3.2	595.0
3.4	534.0
3.6	497.0
3.8	380.0
4.0	306.0
4.2	186.0
4.4	109.0
4.6	63.0
4.8	37.0
5.0	23.0
5.2	32.0
5.4	38.0
5.6	41.0
5.8	51.0
6.0	68.0
6.2	105.0
6.4	216.0
6.6	320.0
6.8	405.0
7.0	520.0
7.2	592.0
7.4	548.0
7.6	506.0
7.8	406.0
8.0	310.0
8.2	205.0
8.4	111.0
8.6	48.0
8.8	55.0
9.0	32.0
9.2	34.0
9.4	19.0
9.6	11.0
9.8	19.0
10.0	14.0
10.2	14.0
10.4	9.0
10.6	13.0
10.8	15.0
11.0	11.0
11.2	15.0
11.4	11.0
11.6	12.0
11.8	8.0
12.0	9.0
12.2	5.0
12.4	11.0
12.6	6.0
12.8	9.0
13.0	7.0
13.2	8.0
13.4	8.0
13.6	5.0
13.8	8.0
14.0	6.0
14.2	8.0
14.4	4.0
14.6	8.0
14.8	5.0
15.0	11.0
