Distance (mm)	Counts
0.0	10.0
0.2	21.0
0.4	21.0
0.6	37.0
0.8	55.0
1.0	68.0
1.2	163.0
1.4	200.0
1.6	303.0
1.8	372.0
2.0	537.0
2.2	564.0
2.4	596.0
2.6	570.0
2.8	495.0
3.0	394.0
3.2	287.0
3.4	140.0
3.6	97.0
3.8	60.0
4.0	33.0
4.2	33.0
4.4	21.0
4.6	19.0
4.8	21.0
5.0	12.0
5.2	21.0
5.4	13.0
5.6	23.0
5.8	20.0
6.0	27.0
6.2	21.0
6.4	31.0
6.6	42.0
6.8	36.0
7.0	61.0
7.2	93.0
7.4	200.0
7.6	344.0
7.8	400.0
8.0	520.0
8.2	582.0
8.4	584.0
8.6	523.0
8.8	438.0
9.0	342.0
9.2	206.0
9.4	110.0
9.6	54.0
9.8	32.0
10.0	26.0
10.2	21.0
10.4	18.0
10.6	18.0
10.8	15.0
11.0	6.0
11.2	12.0
11.4	15.0
11.6	9.0
11.8	5.0
12.0	10.0
12.2	8.0
12.4	9.0
12.6	2.0
12.8	6.0
13.0	2.0
13.2	11.0
13.4	6.0
13.6	8.0
13.8	9.0
14.0	6.0
14.2	2.0
14.4	5.0
14.6	5.0
14.8	4.0
15.0	6.0
