Distance (mm)	Counts
0.0	14.0
0.2	18.0
0.4	19.0
0.6	19.0
0.8	17.0
1.0	32.0
1.2	50.0
1.4	60.0
1.6	107.0
1.8	151.0
2.0	227.0
2.2	337.0
2.4	446.0
2.6	528.0
2.8	571.0
3.0	580.0
3.2	550.0
3.4	426.0
3.6	349.0
3.8	224.0
4.0	137.0
4.2	89.0
4.4	48.0
4.6	37.0
4.8	16.0
5.0	32.0
5.2	28.0
5.4	30.0
5.6	25.0
5.8	37.0
6.0	47.0
6.2	57.0
6.4	94.0
6.6	133.0
6.8	251.0
7.0	354.0
7.2	472.0
7.4	483.0
7.6	564.0
7.8	506.0
8.0	509.0
8.2	423.0
8.4	313.0
8.6	151.0
8.8	94.0
9.0	51.0
9.2	37.0
9.4	18.0
9.6	20.0
9.8	19.0
10.0	21.0
10.2	11.0
10.4	9.0
10.6	10.0
10.8	11.0
11.0	11.0
11.2	6.0
11.4	15.0
11.6	2.0
11.8	6.0
12.0	7.0
12.2	5.0
12.4	10.0
12.6	8.0
12.8	9.0
13.0	4.0
13.2	12.0
13.4	7.0
13.6	8.0
13.8	5.0
14.0	5.0
14.2	5.0
14.4	9.0
14.6	6.0
14.8	10.0
15.0	5.0
