Distance (mm)	Counts
0.0	10.0
0.2	4.0
0.4	3.0
0.6	10.0
0.8	9.0
1.0	14.0
1.2	9.0
1.4	4.0
1.6	12.0
1.8	9.0
2.0	16.0
2.2	7.0
2.4	16.0
2.6	8.0
2.8	13.0
3.0	12.0
3.2	16.0
3.4	21.0
3.6	23.0
3.8	27.0
4.0	42.0
4.2	47.0
4.4	98.0
4.6	141.0
4.8	200.0
5.0	318.0
5.2	430.0
5.4	511.0
5.6	511.0
5.8	542.0
6.0	499.0
6.2	469.0
6.4	284.0
6.6	275.0
6.8	246.0
7.0	226.0
7.2	235.0
7.4	346.0
7.6	460.0
7.8	538.0
8.0	624.0
8.2	596.0
8.4	607.0
8.6	475.0
8.8	409.0
9.0	259.0
9.2	117.0
9.4	89.0
9.6	38.0
9.8	46.0
10.0	28.0
10.2	23.0
10.4	21.0
10.6	14.0
10.8	13.0
11.0	13.0
11.2	11.0
11.4	14.0
11.6	13.0
11.8	20.0
12.0	7.0
12.2	12.0
12.4	10.0
12.6	8.0
12.8	5.0
13.0	8.0
13.2	8.0
13.4	9.0
13.6	11.0
13.8	8.0
14.0	15.0
14.2	7.0
14.4	7.0
14.6	8.0
14.8	11.0
15.0	11.0
