Distance (mm)	Counts
0.0	213.0
0.2	301.0
0.4	429.0
0.6	514.0
0.8	534.0
1.0	463.0
1.2	371.0
1.4	315.0
1.6	210.0
1.8	112.0
2.0	68.0
2.2	35.0
2.4	30.0
2.6	25.0
2.8	19.0
3.0	9.0
3.2	20.0
3.4	9.0
3.6	9.0
3.8	15.0
4.0	8.0
4.2	8.0
4.4	7.0
4.6	3.0
4.8	7.0
5.0	9.0
5.2	2.0
5.4	6.0
5.6	8.0
5.8	7.0
6.0	8.0
6.2	7.0
6.4	5.0
6.6	4.0
6.8	6.0
7.0	6.0
7.2	9.0
7.4	5.0
7.6	7.0
7.8	5.0
8.0	5.0
8.2	9.0
8.4	2.0
8.6	13.0
8.8	10.0
9.0	8.0
9.2	8.0
9.4	13.0
9.6	22.0
9.8	30.0
10.0	40.0
10.2	55.0
10.4	81.0
10.6	142.0
10.8	253.0
11.0	332.0
11.2	416.0
11.4	468.0
11.6	496.0
11.8	464.0
12.0	380.0
12.2	255.0
12.4	163.0
12.6	82.0
12.8	35.0
13.0	31.0
13.2	19.0
13.4	17.0
13.6	20.0
13.8	19.0
14.0	14.0
14.2	14.0
14.4	9.0
14.6	9.0
14.8	20.0
15.0	5.0
