Distance (mm)	Counts
0.0	14.0
0.2	33.0
0.4	59.0
0.6	115.0
0.8	190.0
1.0	263.0
1.2	383.0
1.4	452.0
1.6	471.0
1.8	553.0
2.0	470.0
2.2	447.0
2.4	303.0
2.6	185.0
2.8	136.0
3.0	51.0
3.2	43.0
3.4	19.0
3.6	19.0
3.8	19.0
4.0	19.0
4.2	18.0
4.4	10.0
4.6	14.0
4.8	11.0
5.0	14.0
5.2	13.0
5.4	14.0
5.6	8.0
5.8	9.0
6.0	8.0
6.2	14.0
6.4	5.0
6.6	9.0
6.8	5.0
7.0	10.0
7.2	5.0
7.4	10.0
7.6	8.0
7.8	5.0
8.0	16.0
8.2	10.0
8.4	8.0
8.6	14.0
8.8	18.0
9.0	13.0
9.2	12.0
9.4	17.0
9.6	24.0
9.8	25.0
10.0	60.0
10.2	104.0
10.4	165.0
10.6	305.0
10.8	371.0
11.0	471.0
11.2	562.0
11.4	564.0
11.6	472.0
11.8	406.0
12.0	293.0
12.2	177.0
12.4	105.0
12.6	50.0
12.8	38.0
13.0	18.0
13.2	20.0
13.4	19.0
13.6	17.0
13.8	13.0
14.0	8.0
14.2	12.0
14.4	10.0
14.6	12.0
14.8	2.0
15.0	9.0
