Distance (mm)	Counts
0.0	10.0
0.2	9.0
0.4	12.0
0.6	6.0
0.8	9.0
1.0	7.0
1.2	9.0
1.4	10.0
1.6	10.0
1.8	12.0
2.0	8.0
2.2	18.0
2.4	27.0
2.6	24.0
2.8	25.0
3.0	28.0
3.2	62.0
3.4	123.0
3.6	213.0
3.8	251.0
4.0	403.0
4.2	426.0
4.4	523.0
4.6	579.0
4.8	539.0
5.0	461.0
5.2	405.0
5.4	248.0
5.6	173.0
5.8	103.0
6.0	66.0
6.2	43.0
6.4	44.0
6.6	34.0
6.8	34.0
7.0	31.0
7.2	30.0
7.4	25.0
7.6	23.0
7.8	62.0
8.0	71.0
8.2	135.0
8.4	244.0
8.6	406.0
8.8	441.0
9.0	582.0
9.2	628.0
9.4	622.0
9.6	534.0
9.8	417.0
10.0	294.0
10.2	204.0
10.4	106.0
10.6	45.0
10.8	32.0
11.0	22.0
11.2	22.0
11.4	15.0
11.6	20.0
11.8	13.0
12.0	10.0
12.2	13.0
12.4	9.0
12.6	16.0
12.8	11.0
13.0	9.0
13.2	8.0
13.4	6.0
13.6	8.0
13.8	5.0
14.0	7.0
14.2	6.0
14.4	6.0
14.6	2.0
14.8	6.0
15.0	10.0
