Distance (mm)	Counts
0.0	8.0
0.2	14.0
0.4	7.0
0.6	17.0
0.8	17.0
1.0	22.0
1.2	12.0
1.4	33.0
1.6	41.0
1.8	81.0
2.0	156.0
2.2	243.0
2.4	326.0
2.6	441.0
2.8	516.0
3.0	562.0
3.2	518.0
3.4	486.0
3.6	409.0
3.8	325.0
4.0	207.0
4.2	131.0
4.4	76.0
4.6	48.0
4.8	35.0
5.0	22.0
5.2	22.0
5.4	14.0
5.6	13.0
5.8	11.0
6.0	10.0
6.2	11.0
6.4	14.0
6.6	14.0
6.8	10.0
7.0	6.0
7.2	16.0
7.4	14.0
7.6	21.0
7.8	19.0
8.0	19.0
8.2	21.0
8.4	18.0
8.6	22.0
8.8	48.0
9.0	43.0
9.2	71.0
9.4	113.0
9.6	215.0
9.8	319.0
10.0	435.0
10.2	516.0
10.4	600.0
10.6	580.0
10.8	504.0
11.0	458.0
11.2	330.0
11.4	189.0
11.6	110.0
11.8	52.0
12.0	34.0
12.2	19.0
12.4	15.0
12.6	17.0
12.8	10.0
13.0	13.0
13.2	20.0
13.4	13.0
13.6	12.0
13.8	8.0
14.0	3.0
14.2	10.0
14.4	4.0
14.6	4.0
14.8	9.0
15.0	9.0
