Distance (mm)	Counts
0.0	63.0
0.2	121.0
0.4	164.0
0.6	261.0
0.8	374.0
1.0	456.0
1.2	543.0
1.4	566.0
1.6	580.0
1.8	490.0
2.0	412.0
2.2	297.0
2.4	181.0
2.6	112.0
2.8	64.0
3.0	34.0
3.2	20.0
3.4	17.0
3.6	12.0
3.8	14.0
4.0	9.0
4.2	11.0
4.4	9.0
4.6	11.0
4.8	13.0
5.0	12.0
5.2	14.0
5.4	8.0
5.6	10.0
5.8	13.0
6.0	14.0
6.2	13.0
6.4	15.0
6.6	10.0
6.8	13.0
7.0	22.0
7.2	17.0
7.4	14.0
7.6	30.0
7.8	25.0
8.0	39.0
8.2	46.0
8.4	60.0
8.6	162.0
8.8	262.0
9.0	344.0
9.2	456.0
9.4	575.0
9.6	543.0
9.8	521.0
10.0	496.0
10.2	408.0
10.4	287.0
10.6	158.0
10.8	73.0
11.0	49.0
11.2	30.0
11.4	24.0
11.6	21.0
11.8	15.0
12.0	14.0
12.2	15.0
12.4	12.0
12.6	6.0
12.8	6.0
13.0	5.0
13.2	9.0
13.4	9.0
13.6	7.0
13.8	6.0
14.0	5.0
14.2	2.0
14.4	8.0
14.6	5.0
14.8	8.0
15.0	5.0
