Distance (mm)	Counts
0.0	13.0
0.2	5.0
0.4	20.0
0.6	20.0
0.8	31.0
1.0	27.0
1.2	39.0
1.4	50.0
1.6	71.0
1.8	130.0
2.0	188.0
2.2	276.0
2.4	411.0
2.6	475.0
2.8	570.0
3.0	587.0
3.2	561.0
3.4	478.0
3.6	412.0
3.8	306.0
4.0	190.0
4.2	106.0
4.4	74.0
4.6	39.0
4.8	35.0
5.0	28.0
5.2	30.0
5.4	22.0
5.6	27.0
5.8	49.0
6.0	48.0
6.2	90.0
6.4	134.0
6.6	230.0
6.8	335.0
7.0	408.0
7.2	502.0
7.4	580.0
7.6	581.0
7.8	477.0
8.0	454.0
8.2	312.0
8.4	186.0
8.6	83.0
8.8	57.0
9.0	27.0
9.2	26.0
9.4	15.0
9.6	27.0
9.8	11.0
10.0	9.0
10.2	22.0
10.4	19.0
10.6	9.0
10.8	10.0
11.0	7.0
11.2	5.0
11.4	9.0
11.6	9.0
11.8	8.0
12.0	8.0
12.2	8.0
12.4	16.0
12.6	8.0
12.8	4.0
13.0	8.0
13.2	6.0
13.4	9.0
13.6	9.0
13.8	8.0
14.0	7.0
14.2	4.0
14.4	10.0
14.6	7.0
14.8	5.0
15.0	5.0
