Distance (mm)	Counts
0.0	60.0
0.2	149.0
0.4	239.0
0.6	328.0
0.8	440.0
1.0	479.0
1.2	529.0
1.4	503.0
1.6	448.0
1.8	352.0
2.0	255.0
2.2	156.0
2.4	78.0
2.6	52.0
2.8	27.0
3.0	15.0
3.2	15.0
3.4	12.0
3.6	13.0
3.8	13.0
4.0	10.0
4.2	13.0
4.4	9.0
4.6	10.0
4.8	4.0
5.0	9.0
5.2	10.0
5.4	8.0
5.6	5.0
5.8	4.0
6.0	4.0
6.2	10.0
6.4	9.0
6.6	7.0
6.8	6.0
7.0	9.0
7.2	12.0
7.4	8.0
7.6	16.0
7.8	7.0
8.0	11.0
8.2	12.0
8.4	9.0
8.6	9.0
8.8	11.0
9.0	11.0
9.2	12.0
9.4	11.0
9.6	18.0
9.8	36.0
10.0	34.0
10.2	47.0
10.4	97.0
10.6	174.0
10.8	289.0
11.0	386.0
11.2	459.0
11.4	534.0
11.6	514.0
11.8	484.0
12.0	390.0
12.2	256.0
12.4	177.0
12.6	98.0
12.8	38.0
13.0	31.0
13.2	26.0
13.4	15.0
13.6	21.0
13.8	21.0
14.0	12.0
14.2	9.0
14.4	8.0
14.6	9.0
14.8	9.0
15.0	8.0
